Región,sembrada,d-m-y,cosechada,produccion,rendimiento,precio
Pasco,104,1/4/2020,1110.5,21096.267,18997.088698784333,0.3680196264106821
Piura,156,1/4/2020,98,978,9979.591836734693,0.6918200408997954
Puno,0,1/4/2020,37476,513809,13710.34795602519,1.5469240126194754
San Martín,0,1/4/2020,0,0,0,0
Tacna,21,1/4/2020,61,1086,17803.278688524588,1.6728360957642725
Tumbes,0,1/4/2020,0,0,0,0
Ucayali,0,1/4/2020,0,0,0,0
Nacional,9126.5,1/4/2019,72421,1039365.25,14351.710829731708,1.1590996135381668
Amazonas,562.5,1/4/2019,536.5,10657.479999999998,19864.82758620689,1.1773519631282443
Áncash,102,1/4/2019,2304,25294,10978.298611111111,0.9578971297540918
Apurímac,3,1/4/2019,1449,25593.85,17663.112491373362,1.231546836447037
Arequipa,880,1/4/2019,386,11403.231,29542.049222797927,0.9242868446670947
Ayacucho,13,1/4/2019,4271,69907,16367.829548115196,1.0357832548957902
Cajamarca,1957,1/4/2019,3939,52197.060000000005,13251.348057882713,1.0297126121662792
Callao,0,1/4/2019,0,0,0,0
Cusco,22,1/4/2019,5124.5,68249.31999999999,13318.239828275928,1.1828233893026332
Huancavelica,695,1/4/2019,5639,69594.68,12341.670508955489,0.8237127349389349
Huánuco,1724,1/4/2019,6799,79735,11727.459920576555,0.9465853263936792
Ica,1783,1/4/2019,18,167.3,9294.444444444443,1.4874476987447698
Junín,348,1/4/2019,4972,81455.09999999998,16382.763475462585,0.7390220624614052
La Libertad,639,1/4/2019,4391.5,89437.40000000001,20366.02527610156,0.9933332587933013
Lambayeque,40,1/4/2019,0,0,0,0
Lima,41,1/4/2019,212.5,1737.1,8174.588235294116,0.9206263312417247
Lima Metropolitana,2,1/4/2019,0,0,0,0
Loreto,0,1/4/2019,0,0,0,0
Madre de Dios,0,1/4/2019,0,0,0,0
Moquegua,1,1/4/2019,210,2210.76,10527.428571428572,1.3094227776873109
Pasco,114,1/4/2019,1344,25990.269,19337.99776785714,0.8040759216459052
Piura,172,1/4/2019,119,1431,12025.210084033613,0.7
Puno,0,1/4/2019,30622,422698.7,13803.758735549605,1.4384826733557496
San Martín,0,1/4/2019,0,0,0,0
Tacna,28,1/4/2019,84,1606,19119.047619047622,1.5443337484433373
Tumbes,0,1/4/2019,0,0,0,0
Ucayali,0,1/4/2019,0,0,0,0
Nacional,15098.25,1/5/2022,89722,1461248.4370000004,16286.400626379258,1.2632640386256233
Amazonas,555.5,1/5/2022,321,5942.8,18513.395638629285,1.6410547216800162
Áncash,33,1/5/2022,1492,18777,12585.120643431635,1.361114661554029
Apurímac,87,1/5/2022,7527,129651.8,17224.89703733227,1.2009123668163497
Arequipa,1414,1/5/2022,361,13631.421,37760.16897506925,1.1840770782444472
Ayacucho,90,1/5/2022,13127,236051,17982.097966024223,1.0961058415342437
Cajamarca,2269.25,1/5/2022,2862,45761.878,15989.475192173304,1.6653573177219696
Callao,0,1/5/2022,0,0,0,0
Cusco,358,1/5/2022,15840,246002.40699999998,15530.454987373736,1.2982702026976505
Huancavelica,925,1/5/2022,7405,100040.55,13509.864956110736,0.9363013548006278
Huánuco,4773,1/5/2022,4473,60710,13572.546389447798,1.0424943996046778
Ica,1311.5,1/5/2022,8,77.2,9650,1
Junín,461,1/5/2022,6204,108672.44999999998,17516.513539651834,0.918441541531456
La Libertad,1660,1/5/2022,4775,108312.5,22683.24607329843,1.4680485631852278
Lambayeque,15,1/5/2022,0,0,0,0
Lima,650,1/5/2022,364,3671.159,10085.601648351649,1.3444137941178795
Lima Metropolitana,17,1/5/2022,0,0,0,0
Loreto,0,1/5/2022,0,0,0,0
papare de Dios,0,1/5/2022,0,0,0,0
Moquegua,1,1/5/2022,50,541.4849999999999,10829.699999999997,1.445961568649178
Pasco,53,1/5/2022,1616,25026.887,15486.935024752474,1.3356240554408545
Piura,411,1/5/2022,70,792,11314.285714285716,0.9480808080808081
Puno,0,1/5/2022,23175,356567.9,15385.885652642935,1.4771541128632162
San Martín,0,1/5/2022,0,0,0,0
Tacna,14,1/5/2022,52,1018,19576.923076923078,1.9773477406679765
Tumbes,0,1/5/2022,0,0,0,0
Ucayali,0,1/5/2022,0,0,0,0
Nacional,15258.75,1/5/2021,80922.85,1276182.285,15770.357630755712,1.0283262499604435
Amazonas,429,1/5/2021,431,8361.4,19400,0.9397093788121607
Áncash,126,1/5/2021,1449,17799.2,12283.781918564528,0.9137315160231922
Apurímac,13,1/5/2021,5499,99646.93,18120.91834879069,1.0111008989439012
Arequipa,1169,1/5/2021,316,11656.138999999997,36886.5158227848,1.1425817674274474
Ayacucho,67,1/5/2021,8632,119889,13888.901760889712,0.9336442876327276
Cajamarca,2428.75,1/5/2021,3167.35,48611.15099999999,15347.577943706883,0.7606292710493524
Callao,0,1/5/2021,0,0,0,0
Cusco,40,1/5/2021,13217,189983.25,14374.15828100174,1.1035042826143884
Huancavelica,894,1/5/2021,5753,80198.05,13940.213801494872,0.71174632674984
Huánuco,5867,1/5/2021,5340,71056,13306.367041198502,0.759866527809052
Ica,963,1/5/2021,10,100.899,10089.9,0.955928700978206
Junín,619,1/5/2021,6409,107053.19999999994,16703.573100327656,0.6623890738436597
La Libertad,1488,1/5/2021,6432,147146.3,22877.223258706465,0.8465736889068907
Lambayeque,0,1/5/2021,170,960,5647.058823529412,0.9
Lima,471,1/5/2021,293.5,2627.8000000000006,8953.321976149917,1.3629538016591822
Lima Metropolitana,16,1/5/2021,0,0,0,0
Loreto,0,1/5/2021,0,0,0,0
papare de Dios,0,1/5/2021,0,0,0,0
Moquegua,0,1/5/2021,70,697.4090000000001,9962.985714285716,1.2852628801750479
Pasco,95,1/5/2021,2204,37178.65699999999,16868.71914700544,0.7939664146555914
Piura,545,1/5/2021,202,2112,10455.445544554455,0.775284090909091
Puno,0,1/5/2021,21300,330494.9,15516.192488262912,1.4267043757710023
San Martín,0,1/5/2021,0,0,0,0
Tacna,28,1/5/2021,28,610,21785.714285714286,1.501311475409836
Tumbes,0,1/5/2021,0,0,0,0
Ucayali,0,1/5/2021,0,0,0,0
Nacional,15913.29,1/5/2020,78501.5,1181856.5920000002,15055.210308083284,0.9136246470248568
Amazonas,304.5,1/5/2020,460,8882.2,19309.130434782608,1.2367864943369886
Áncash,78,1/5/2020,1873,21925.8,11706.246663107313,1.0307035547163614
Apurímac,47,1/5/2020,5584,102344,18328.08022922636,0.8412264031110763
Arequipa,1216,1/5/2020,533,18049.78,33864.502814258914,0.3648876052782915
Ayacucho,56,1/5/2020,8245,130183,15789.326864766526,0.7702448860450289
Cajamarca,1873,1/5/2020,3422.5,49688.492,14518.18612125639,0.8223978501903418
Callao,0,1/5/2020,0,0,0,0
Cusco,84,1/5/2020,15238,216505,14208.229426433914,1.1985254382115889
Huancavelica,729,1/5/2020,7298,93164.20000000001,12765.716634694438,0.6308611032993359
Huánuco,6689.5,1/5/2020,5465,73101,13376.212259835314,0.6444862860973174
Ica,1311.5,1/5/2020,16,156.39999999999998,9774.999999999998,1
Junín,644,1/5/2020,6461,101248.6,15670.732084816593,0.39515993307561803
La Libertad,1677,1/5/2020,4416,93328.90000000001,21134.261775362324,0.8167170512027896
Lambayeque,70,1/5/2020,10,60,6000,0.9
Lima,460,1/5/2020,251,2247,8952.191235059761,1.030378282153983
Lima Metropolitana,17,1/5/2020,0,0,0,0
Loreto,0,1/5/2020,0,0,0,0
papare de Dios,0,1/5/2020,0,0,0,0
Moquegua,0,1/5/2020,51,496.82,9741.56862745098,0.8675234491365081
Pasco,167.79,1/5/2020,2422,39553.4,16330.883567299754,0.5217890927202212
Piura,451,1/5/2020,146,1826,12506.849315068494,0.774644030668127
Puno,0,1/5/2020,16606,229030,13792.002890521499,1.3345448631183687
San Martín,0,1/5/2020,0,0,0,0
Tacna,38,1/5/2020,4,66,16500,1.5999999999999999
Tumbes,0,1/5/2020,0,0,0,0
Ucayali,0,1/5/2020,0,0,0,0
Nacional,15757,1/5/2019,84156,1244789.915,14791.457709491893,1.0550695726997434
Amazonas,347,1/5/2019,470,9597.535000000002,20420.287234042557,1.571296483940929
Áncash,224,1/5/2019,1998,22638,11330.330330330331,0.9602632741408251
Apurímac,42,1/5/2019,5691.5,101918.1,17907.071949398225,1.075255818152026
Arequipa,1623,1/5/2019,390,13737.213000000002,35223.62307692308,0.8626801338815959
Ayacucho,39,1/5/2019,7908,132498,16754.931714719274,0.94693919908225
Cajamarca,1547,1/5/2019,2885.5,41411.08,14351.439958412755,1.0349380842035512
Callao,0,1/5/2019,0,0,0,0
Cusco,46,1/5/2019,17382,243811.06,14026.64020250834,1.1658749656393768
Huancavelica,880,1/5/2019,6042,69222.93999999997,11456.957960940083,0.8405514848112491
Huánuco,6233,1/5/2019,5170,66474,12857.640232108317,0.975021963474441
Ica,1280.5,1/5/2019,24,227,9458.333333333334,1.3999999999999997
Junín,771,1/5/2019,6268,97307.60000000005,15524.5054243778,0.7037452367543743
La Libertad,1625.5,1/5/2019,4555,97929.079,21499.248957189902,0.8791461911941391
Lambayeque,0,1/5/2019,0,0,0,0
Lima,636,1/5/2019,224.5,1864.05,8303.118040089088,1.0526032027037904
Lima Metropolitana,19,1/5/2019,0,0,0,0
Loreto,0,1/5/2019,0,0,0,0
Madre de Dios,0,1/5/2019,0,0,0,0
Moquegua,1,1/5/2019,83,968.439,11667.939759036144,0.9116065131619028
Pasco,96,1/5/2019,2735.5,42824.399000000005,15655.053555108758,0.9554426358674641
Piura,322,1/5/2019,122,1277,10467.213114754099,0.7884494909945183
Puno,0,1/5/2019,22187,300754.42,13555.434263307343,1.2612043946020812
San Martín,0,1/5/2019,0,0,0,0
Tacna,25,1/5/2019,20,330,16500,1.6121212121212125
Tumbes,0,1/5/2019,0,0,0,0
Ucayali,0,1/5/2019,0,0,0,0
Nacional,20333.4,1/6/2022,44046,756078.3779999999,17165.65358942923,1.2958796980701388
Amazonas,51.5,1/6/2022,490.5,8771.900000000001,17883.588175331297,2.409191851252293
Áncash,35,1/6/2022,749,9377.3,12519.759679572762,1.451595875145298
Apurímac,95,1/6/2022,6551.5,120183.3,18344.394413493093,1.223949250852656
Arequipa,2458,1/6/2022,344,13130.398999999998,38169.76453488371,1.3188939574494276
Ayacucho,188,1/6/2022,7576,139924,18469.376979936642,1.120896343729453
Cajamarca,3476.9,1/6/2022,2247.5,30965.839999999997,13777.904338153503,1.6728930008034661
Callao,0,1/6/2022,0,0,0,0
Cusco,1405,1/6/2022,4390,70606,16083.371298405467,1.4534798742316517
Huancavelica,824,1/6/2022,5078,61602.45,12131.242615202835,1.2939694768633392
Huánuco,6104,1/6/2022,2130,34926.5,16397.417840375587,1.1646766495354535
Ica,190,1/6/2022,178.5,6624.77,37113.557422969185,1.5799999999999998
Junín,830,1/6/2022,4973,86801.90000000001,17454.635029157453,0.9992327011275097
La Libertad,2093,1/6/2022,3708,85280.99999999999,22999.19093851132,1.4150070472907212
Lambayeque,145,1/6/2022,0,0,0,0
Lima,1225,1/6/2022,246,2391.3999999999996,9721.138211382111,1.630036798528059
Lima Metropolitana,20,1/6/2022,0,0,0,0
Loreto,0,1/6/2022,0,0,0,0
papare de Dios,0,1/6/2022,0,0,0,0
Moquegua,0,1/6/2022,7,147.7,21099.999999999996,1.2
Pasco,153,1/6/2022,3103,54551.81899999999,17580.347728005152,1.6708458557541412
Piura,204,1/6/2022,203,1976,9733.99014778325,1.2541093117408906
Puno,825,1/6/2022,2067,28731.1,13899.903241412674,1.1562992715211045
San Martín,0,1/6/2022,0,0,0,0
Tacna,11,1/6/2022,4,85,21250,2
Tumbes,0,1/6/2022,0,0,0,0
Ucayali,0,1/6/2022,0,0,0,0
Nacional,20398.5,1/6/2021,43056.25,689171.5909999999,16006.307818260993,0.9587179687881242
Amazonas,158,1/6/2021,432,8014.8,18552.777777777777,1.1594911912961021
Áncash,256,1/6/2021,604,7458,12347.6821192053,0.9453472780906408
Apurímac,312,1/6/2021,8081,143303.44,17733.37953223611,0.935810040568461
Arequipa,1597,1/6/2021,379,14766.439999999999,38961.583113456465,1.1551404400789902
Ayacucho,258,1/6/2021,6352,86789,13663.255667506297,0.9795068499464219
Cajamarca,3761,1/6/2021,1867.25,27626.709999999995,14795.399651894495,0.7881864688194865
Callao,0,1/6/2021,0,0,0,0
Cusco,165,1/6/2021,6862,93177.5,13578.767123287671,1.2729373507552788
Huancavelica,529,1/6/2021,4235,52581.5,12415.938606847698,0.90671880794576
Huánuco,7777,1/6/2021,2254,33925.00000000001,15051.020408163267,0.8157783640383198
Ica,448.5,1/6/2021,40.5,1158.4810000000002,28604.469135802476,1.3511037902218506
Junín,1326,1/6/2021,5008,82212.49999999996,16416.234025559097,0.750618944807663
La Libertad,1504,1/6/2021,3178.5,73526.59999999999,23132.483876042155,0.8955352484679012
Lambayeque,125,1/6/2021,35,175,5000,0.9
Lima,1186,1/6/2021,187,1483.6,7933.689839572193,1.179138581827986
Lima Metropolitana,21,1/6/2021,0,0,0,0
Loreto,0,1/6/2021,0,0,0,0
papare de Dios,0,1/6/2021,0,0,0,0
Moquegua,0,1/6/2021,3,31.22,10406.666666666666,0.9481870595771941
Pasco,177,1/6/2021,2980,55263.100000000006,18544.664429530203,0.9382385425356158
Piura,167,1/6/2021,163,1782,10932.515337423312,0.7036812570145904
Puno,613,1/6/2021,385,5663.7,14710.90909090909,1.4098698730511854
San Martín,0,1/6/2021,0,0,0,0
Tacna,18,1/6/2021,10,233,23300,1.3841201716738198
Tumbes,0,1/6/2021,0,0,0,0
Ucayali,0,1/6/2021,0,0,0,0
Nacional,21667.97,1/6/2020,37832.4,626841.4250000002,16568.90456328438,0.7425617779169589
Amazonas,192.5,1/6/2020,306,5698.09,18621.2091503268,1.206657230756271
Áncash,205,1/6/2020,834,9726.800000000001,11662.829736211032,0.8864683143479871
Apurímac,107,1/6/2020,6564.9,119897.00999999998,18263.34140657131,0.8241615616602951
Arequipa,1902,1/6/2020,452,16111.298999999999,35644.466814159285,0.5015706182350658
Ayacucho,352,1/6/2020,2820,46735,16572.69503546099,0.7438480795977317
Cajamarca,3123.5,1/6/2020,1703.5,23836.222999999998,13992.499559729966,0.8853932235824441
Callao,0,1/6/2020,0,0,0,0
Cusco,239,1/6/2020,4598,63117.5,13727.16398434102,1.1878523388917495
Huancavelica,676,1/6/2020,4372,53960.45000000001,12342.280420860021,0.6951618268565214
Huánuco,7752.5,1/6/2020,2423,36366,15008.666941807676,0.6454999175053622
Ica,404.5,1/6/2020,6,55.75,9291.666666666666,0.9502242152466368
Junín,1472,1/6/2020,5905,90600.6,15343.031329381882,0.4160847499906185
La Libertad,2081.5,1/6/2020,5101,107935.6,21159.694177612233,0.7767506735497836
Lambayeque,50,1/6/2020,70,495,7071.428571428572,1
Lima,1633,1/6/2020,102,896.8000000000001,8792.156862745098,1.122691793041927
Lima Metropolitana,25,1/6/2020,0,0,0,0
Loreto,0,1/6/2020,0,0,0,0
papare de Dios,0,1/6/2020,0,0,0,0
Moquegua,0,1/6/2020,11,118.783,10798.454545454546,1.0647146477189497
Pasco,272.47,1/6/2020,2396,49415.520000000004,20624.17362270451,0.5399840374036334
Piura,303,1/6/2020,168,1875,11160.714285714286,0.7175999999999999
Puno,860,1/6/2020,0,0,0,0
San Martín,0,1/6/2020,0,0,0,0
Tacna,17,1/6/2020,0,0,0,0
Tumbes,0,1/6/2020,0,0,0,0
Ucayali,0,1/6/2020,0,0,0,0
Nacional,19229,1/6/2019,39518,624897.2850000001,15812.978516119238,1.011431599706822
Amazonas,108,1/6/2019,313.5,6315.39,20144.784688995216,1.5074267780770465
Áncash,263,1/6/2019,1042,11701,11229.36660268714,0.9990385437142123
Apurímac,103,1/6/2019,8229.5,136485.5,16584.90795309557,1.151602990793894
Arequipa,2293,1/6/2019,339,11869.116,35012.14159292035,0.9251288571111784
Ayacucho,146,1/6/2019,5372,90082,16768.80119136262,0.9023706178814856
Cajamarca,3395,1/6/2019,1435.5,19339.5,13472.309299895507,1.1663561622585894
Callao,0,1/6/2019,0,0,0,0
Cusco,90,1/6/2019,4415,62377.5,14128.539071347677,1.162689751913751
Huancavelica,484,1/6/2019,4693,50218.010000000024,10700.620072448333,0.9289507688576267
Huánuco,6328,1/6/2019,2243,32552,14512.706197057512,1.0402055173261242
Ica,387.5,1/6/2019,9,85.4,9488.888888888889,1.3215456674473067
Junín,1506,1/6/2019,4742,71675.50000000003,15115.035849852387,0.7303151146486597
La Libertad,1978.5,1/6/2019,3938.5,83612.6,21229.554398882825,1.0233210544822189
Lambayeque,15,1/6/2019,60,575,9583.333333333334,0.6739130434782609
Lima,923,1/6/2019,139,1424,10244.604316546764,1.050316011235955
Lima Metropolitana,15,1/6/2019,0,0,0,0
Loreto,0,1/6/2019,0,0,0,0
Madre de Dios,0,1/6/2019,0,0,0,0
Moquegua,4,1/6/2019,12,171.79999999999995,14316.666666666662,0.9822665890570433
Pasco,133,1/6/2019,2186,42363.819,19379.606129917658,0.9999226816638035
Piura,137,1/6/2019,159,1603,10081.761006289309,0.916406737367436
Puno,905,1/6/2019,190,2446.15,12874.473684210527,0.7728082905790733
San Martín,0,1/6/2019,0,0,0,0
Tacna,15,1/6/2019,0,0,0,0
Tumbes,0,1/6/2019,0,0,0,0
Ucayali,0,1/6/2019,0,0,0,0
Nacional,14817.880000000001,1/7/2022,12488.5,258438.841,20694.145894222685,1.3315874652138682
Amazonas,128.63,1/7/2022,665,11698.999999999998,17592.481203007515,2.3633049833319086
Áncash,96,1/7/2022,183,2293.7,12533.879781420763,1.5179186467279941
Apurímac,581,1/7/2022,3595.5,66138,18394.659991656237,1.1960325380265506
Arequipa,232,1/7/2022,910,39451.791,43353.61648351648,1.1718917475761745
Ayacucho,153,1/7/2022,423,7498,17725.768321513002,1.4194918644971992
Cajamarca,2356.25,1/7/2022,869,14003.18,16114.131185270428,1.7880003684877293
Callao,0,1/7/2022,0,0,0,0
Cusco,817,1/7/2022,185,3038,16421.621621621623,1.4657998683344307
Huancavelica,571,1/7/2022,986,12267.05,12441.227180527383,1.266833509278922
Huánuco,4579,1/7/2022,734,14832,20207.08446866485,1.4404476806903992
Ica,0,1/7/2022,530,20199.130000000005,38111.56603773586,1.3162671313071406
Junín,1692,1/7/2022,1761,31960,18148.779102782508,1.060194931163955
La Libertad,959.5,1/7/2022,1050,24080.1,22933.428571428572,1.4129047221564692
Lambayeque,110,1/7/2022,0,0,0,0
Lima,1174.5,1/7/2022,93,2459.8999999999996,26450.537634408596,1.071100451237855
Lima Metropolitana,0,1/7/2022,0,0,0,0
Loreto,0,1/7/2022,0,0,0,0
papare de Dios,0,1/7/2022,0,0,0,0
Moquegua,0,1/7/2022,0,0,0,0
Pasco,243,1/7/2022,285,6353.99,22294.701754385966,1.6111559823040327
Piura,76,1/7/2022,208,1932,9288.461538461539,1.4537939958592132
Puno,1040,1/7/2022,0,0,0,0
San Martín,0,1/7/2022,0,0,0,0
Tacna,9,1/7/2022,11,233,21181.818181818184,1.9459227467811158
Tumbes,0,1/7/2022,0,0,0,0
Ucayali,0,1/7/2022,0,0,0,0
Nacional,14865.75,1/7/2021,14714.8,271322.70999999996,18438.763014108245,1.0429535128113676
Amazonas,28,1/7/2021,559,10166.599999999999,18187.119856887297,1.2637092046505225
Áncash,211,1/7/2021,276,3357.08,12163.333333333332,0.9847188628212613
Apurímac,557,1/7/2021,3567.5,62338.55,17474.015416958653,1.013015942783398
Arequipa,850,1/7/2021,533,20094.309999999994,37700.39399624764,1.1747345392800252
Ayacucho,272,1/7/2021,1465,19916,13594.539249146757,1.0215756175938941
Cajamarca,2032.25,1/7/2021,1039.3,15967.170000000002,15363.388819397675,0.9910143751209513
Callao,0,1/7/2021,0,0,0,0
Cusco,304,1/7/2021,576,10033,17418.402777777777,1.5110734575899532
Huancavelica,480,1/7/2021,1326,16072.049999999997,12120.701357466061,1.0995202852156383
Huánuco,4819.5,1/7/2021,821,17307,21080.389768574907,0.8443844687120818
Ica,4,1/7/2021,558.5,19358.35,34661.32497761862,1.3441446455922121
Junín,1725,1/7/2021,1626,27666,17014.760147601475,0.7851280994722767
La Libertad,803,1/7/2021,1144.5,25739.6,22489.820882481432,0.9834239848327094
Lambayeque,85,1/7/2021,0,0,0,0
Lima,1165,1/7/2021,110,2233.8,20307.272727272728,1.0751007252215956
Lima Metropolitana,0,1/7/2021,0,0,0,0
Loreto,0,1/7/2021,0,0,0,0
papare de Dios,0,1/7/2021,0,0,0,0
Moquegua,0,1/7/2021,0,0,0,0
Pasco,507,1/7/2021,753,16836.2,22358.831341301462,1.0210418027821004
Piura,119,1/7/2021,339,3802,11215.339233038349,0.8259863229879012
Puno,890,1/7/2021,0,0,0,0
San Martín,0,1/7/2021,0,0,0,0
Tacna,14,1/7/2021,21,435,20714.285714285714,1.530344827586207
Tumbes,0,1/7/2021,0,0,0,0
Ucayali,0,1/7/2021,0,0,0,0
Nacional,16735.97,1/7/2020,11397.9,205108.60199999993,17995.29755481273,0.7446280190627989
Amazonas,55,1/7/2020,380,6993.4490000000005,18403.81315789474,1.0534477480281905
Áncash,263,1/7/2020,337,3911.65,11607.270029673591,1.0133115181572994
Apurímac,470,1/7/2020,2528.6,40385,15971.288460017402,1.0409601337130123
Arequipa,798,1/7/2020,544,19157.257999999994,35215.54779411764,0.5636738514457549
Ayacucho,523,1/7/2020,440,9138,20768.18181818182,0.5358295031735609
Cajamarca,2583,1/7/2020,1001.5,13143.944999999996,13124.258612081872,0.8371781074859946
Callao,0,1/7/2020,0,0,0,0
Cusco,966,1/7/2020,170,2772.5,16308.823529411764,1.3500450856627593
Huancavelica,461,1/7/2020,1182,13017.599999999999,11013.197969543146,0.9192765947640119
Huánuco,4953,1/7/2020,661,14418,21812.405446293495,0.5461621584130948
Ica,2,1/7/2020,574,19673.199999999997,34273.8675958188,0.43577600492039925
Junín,1577,1/7/2020,1711.8,25881.900000000005,15119.698562916232,0.4816467492726577
La Libertad,906,1/7/2020,1244,26454.8,21265.916398713827,0.7734410390552942
Lambayeque,30,1/7/2020,65,400,6153.846153846154,0.81
Lima,1405,1/7/2020,49,474,9673.469387755102,0.7329957805907173
Lima Metropolitana,2,1/7/2020,0,0,0,0
Loreto,0,1/7/2020,0,0,0,0
papare de Dios,0,1/7/2020,0,0,0,0
Moquegua,1,1/7/2020,0,0,0,0
Pasco,437.97,1/7/2020,249,5723.3,22985.140562249,0.6750572222319292
Piura,188,1/7/2020,240,3128,13033.333333333334,0.8607416879795396
Puno,1102,1/7/2020,0,0,0,0
San Martín,0,1/7/2020,0,0,0,0
Tacna,13,1/7/2020,21,436,20761.904761904763,0.8
Tumbes,0,1/7/2020,0,0,0,0
Ucayali,0,1/7/2020,0,0,0,0
Nacional,14862.5,1/7/2019,16200.5,279025.10900000005,17223.240578994475,1.1044950692950002
Amazonas,151,1/7/2019,320.5,6142.929999999999,19166.70826833073,1.5750927814577076
Áncash,194,1/7/2019,390,4428,11353.846153846154,1.1013888888888888
Apurímac,74,1/7/2019,4569,80729,17668.85532939374,1.157314595746262
Arequipa,1448,1/7/2019,455,17225.749000000003,37858.78901098902,1.0619983026572604
Ayacucho,213,1/7/2019,558,8580,15376.344086021505,1.051946386946387
Cajamarca,2183,1/7/2019,1333,17562.4,13175.093773443361,1.1865468273128958
Callao,0,1/7/2019,0,0,0,0
Cusco,481,1/7/2019,521,6950,13339.731285988482,1.4981007194244604
Huancavelica,287,1/7/2019,3084,30162.26,9780.239948119326,1.0073488425602055
Huánuco,4119,1/7/2019,967,20416,21112.71975180972,1.0669376959247647
Ica,52.5,1/7/2019,707,27398.839999999997,38753.66336633663,1.204391981558343
Junín,1665,1/7/2019,1205,18660.199999999997,15485.64315352697,0.8341858072260749
La Libertad,645,1/7/2019,1694,35101.2,20720.897284533647,1.0220081934520755
Lambayeque,20,1/7/2019,0,0,0,0
Lima,1268,1/7/2019,94,1583.7,16847.872340425532,0.9636642040790553
Lima Metropolitana,0,1/7/2019,0,0,0,0
Loreto,0,1/7/2019,0,0,0,0
Madre de Dios,0,1/7/2019,0,0,0,0
Moquegua,3,1/7/2019,10,134.43,13443.000000000002,1.137560812318679
Pasco,415,1/7/2019,62,1442.4,23264.516129032258,0.7360787576261786
Piura,192,1/7/2019,214,2182,10196.26168224299,0.8120531622364804
Puno,1443,1/7/2019,0,0,0,0
San Martín,0,1/7/2019,0,0,0,0
Tacna,9,1/7/2019,17,326,19176.470588235294,1.5723926380368098
Tumbes,0,1/7/2019,0,0,0,0
Ucayali,0,1/7/2019,0,0,0,0
Nacional,28379.5,1/8/2022,7504.2,214673.918,28607.16905199755,1.4255522186910474
Amazonas,79,1/8/2022,604.5,10647.6,17613.89578163772,2.2329060069874895
Áncash,847,1/8/2022,11,137,12454.545454545456,1.562043795620438
Apurímac,1106,1/8/2022,342,7022,20532.16374269006,1.1892623184277984
Arequipa,536,1/8/2022,1418,63326.748,44659.20169252468,1.2834928030727237
Ayacucho,2241,1/8/2022,6,115,19166.666666666668,1.25
Cajamarca,2232,1/8/2022,1001.5,14237.910000000002,14216.585122316526,1.7726597513258613
Callao,0,1/8/2022,0,0,0,0
Cusco,3288,1/8/2022,0,0,0,0
Huancavelica,1015,1/8/2022,43,432.75,10063.953488372093,1.5661236279607165
Huánuco,5253,1/8/2022,835,18803,22518.562874251496,1.4661687496676066
Ica,10,1/8/2022,1743.2,67178.39,38537.396741624594,1.3781100856986899
Junín,2215,1/8/2022,272,5545.1,20386.397058823528,1.3406257777136568
La Libertad,2526.5,1/8/2022,341,7904,23178.885630498535,1.6945685728744941
Lambayeque,50,1/8/2022,0,0,0,0
Lima,1135,1/8/2022,376,10793,28704.787234042553,1.1705179282868525
Lima Metropolitana,4,1/8/2022,4,113.42,28355,0.65
Loreto,0,1/8/2022,0,0,0,0
papare de Dios,0,1/8/2022,0,0,0,0
Moquegua,77,1/8/2022,1,27,27000,1.1
Pasco,1722,1/8/2022,197,4432,22497.46192893401,1.3968231046931407
Piura,179,1/8/2022,292,3616,12383.561643835616,1.6054203539823009
Puno,3837,1/8/2022,0,0,0,0
San Martín,0,1/8/2022,0,0,0,0
Tacna,27,1/8/2022,17,343,20176.470588235294,1.8682215743440231
Tumbes,0,1/8/2022,0,0,0,0
Ucayali,0,1/8/2022,0,0,0,0
Nacional,27018.5,1/8/2021,7427,178874.589,24084.366365962025,1.0246137281131644
Amazonas,168.5,1/8/2021,647,11217.2,17337.24884080371,1.3612568198837502
Áncash,763,1/8/2021,4,51,12750,1
Apurímac,1113.5,1/8/2021,586.5,11378,19399.8294970162,1.0219194937598874
Arequipa,480,1/8/2021,672,24412.349,36327.900297619046,0.9897087658381419
Ayacucho,2244,1/8/2021,9,135,15000,1.1222222222222222
Cajamarca,2135,1/8/2021,1080.5,17072.05,15800.138824618232,1.0051205332692912
Callao,0,1/8/2021,0,0,0,0
Cusco,2426,1/8/2021,21,378,18000,1.2
Huancavelica,1047,1/8/2021,460,6515.1,14163.260869565218,1.102793510460315
Huánuco,4634,1/8/2021,873,19881,22773.19587628866,0.9002696041446606
Ica,6,1/8/2021,1622,56342.92,34736.69543773119,1.0874445839867726
Junín,2108,1/8/2021,224,4852.4,21662.499999999996,0.6836841562937929
La Libertad,2378.5,1/8/2021,216,4890,22638.88888888889,1.0491595092024542
Lambayeque,30,1/8/2021,0,0,0,0
Lima,1020,1/8/2021,320,9819.1,30684.687500000004,1.000631422431791
Lima Metropolitana,0,1/8/2021,1,28.27,28270,0.55
Loreto,0,1/8/2021,0,0,0,0
papare de Dios,0,1/8/2021,0,0,0,0
Moquegua,64,1/8/2021,0,0,0,0
Pasco,2391,1/8/2021,217,5149.2,23729.032258064515,0.7967907636137653
Piura,242,1/8/2021,454,6348,13982.378854625551,0.790883742911153
Puno,3731,1/8/2021,0,0,0,0
